time_stamp	x	y
1660822275.1411448	1388	695
1660822275.1411912	1388	695
1660822275.141237	1388	695
1660822275.141283	1388	695
1660822275.1413288	1388	695
1660822275.141375	1388	695
1660822275.1414208	1388	695
1660822275.141467	1388	695
1660822275.1415129	1388	695
1660822275.1415594	1388	695
1660822275.1416051	1388	695
1660822275.1416516	1388	695
1660822275.1416981	1388	695
1660822275.1418314	1388	695
1660822275.141903	1388	695
1660822275.1419544	1388	695
1660822275.1420035	1388	695
1660822275.1420803	1388	695
1660822275.1421878	1385	696
1660822275.142239	1385	696
1660822275.1422954	1385	696
1660822275.1423552	1385	696
1660822275.1424036	1385	696
1660822275.1424515	1385	696
1660822275.1424994	1385	696
1660822275.142547	1385	696
1660822275.1425943	1385	696
1660822275.1426413	1385	696
1660822275.1426885	1385	696
1660822275.1427352	1385	696
1660822275.1427822	1385	696
1660822275.1428294	1385	696
1660822275.1428757	1385	696
1660822275.1429236	1385	696
1660822275.1429703	1385	696
1660822275.1430175	1385	696
1660822275.1430635	1385	696
1660822275.1431098	1385	696
1660822275.143156	1385	696
1660822275.1432025	1385	696
1660822275.143249	1385	696
1660822275.1432955	1385	696
1660822275.1433413	1385	696
1660822275.1433868	1385	696
1660822275.1434338	1385	696
1660822275.1434803	1385	696
1660822275.1435263	1385	696
1660822275.1435726	1385	696
1660822275.1436186	1385	696
1660822275.1436646	1385	696
1660822275.1437104	1385	696
1660822275.1437564	1385	696
1660822275.1438024	1385	696
1660822275.1438491	1385	696
1660822275.1438954	1385	696
1660822275.1439416	1385	696
1660822275.1439874	1385	696
1660822275.1440334	1385	696
1660822275.14408	1385	696
1660822275.144126	1385	696
1660822275.1441717	1385	696
1660822275.144218	1385	696
1660822275.1442652	1385	696
1660822275.1443117	1385	696
1660822275.144358	1385	696
1660822275.144404	1385	696
1660822275.14445	1385	696
1660822275.1444962	1385	696
1660822275.1445425	1385	696
1660822275.1445887	1385	696
1660822275.1446347	1385	696
1660822275.144681	1385	696
1660822275.1447272	1385	696
1660822275.144774	1385	696
1660822275.1448386	1385	696
1660822275.1448994	1385	696
1660822275.1449497	1385	696
1660822275.1449986	1385	696
1660822275.1450565	1385	696
1660822275.1451035	1385	696
1660822275.1451504	1385	696
1660822275.1451972	1385	696
1660822275.1452434	1385	696
1660822275.1452897	1385	696
1660822275.1453362	1385	696
1660822275.1453822	1385	696
1660822275.145429	1385	696
1660822275.1454751	1385	696
1660822275.1455224	1385	696
1660822275.1455693	1385	696
1660822275.1456153	1385	696
1660822275.145661	1385	696
1660822275.145707	1385	696
1660822275.145753	1385	696
1660822275.1457992	1385	696
1660822275.1458461	1385	696
1660822275.1458921	1385	696
1660822275.1459496	1385	696
1660822275.146001	1385	696
1660822275.1460536	1385	696
1660822275.1461027	1385	696
1660822275.1461515	1385	696
1660822275.1461997	1385	696
1660822275.1462479	1385	696
1660822275.1462965	1385	696
1660822275.146345	1385	696
1660822275.146393	1385	696
1660822275.1464403	1385	696
1660822275.1464872	1385	696
1660822275.1465344	1385	696
1660822275.1465824	1385	696
1660822275.14663	1385	696
1660822275.146678	1385	696
1660822275.1467254	1385	696
1660822275.146773	1385	696
1660822275.146821	1385	696
1660822275.1468682	1385	696
1660822275.146915	1385	696
1660822275.1469624	1385	696
1660822275.1470146	1385	696
1660822275.1470668	1385	696
1660822275.1471233	1385	696
1660822275.147175	1385	696
1660822275.1472328	1385	696
1660822275.1472802	1385	696
1660822275.147327	1385	696
1660822275.147374	1385	696
1660822275.1474204	1385	696
1660822275.1474667	1385	696
1660822275.147513	1385	696
1660822275.147559	1385	696
1660822275.1476047	1385	696
1660822275.1476526	1385	696
1660822275.1477	1385	696
1660822275.1477468	1385	696
1660822275.1477933	1385	696
1660822275.14784	1385	696
1660822275.1478863	1385	696
1660822275.1479332	1385	696
1660822275.1479793	1385	696
1660822275.1480248	1385	696
1660822275.148071	1385	696
1660822275.1481175	1385	696
1660822275.1481638	1385	696
1660822275.1482096	1385	696
1660822275.1482558	1385	696
1660822275.148302	1385	696
1660822275.1483479	1385	696
1660822275.1483939	1385	696
1660822275.14844	1385	696
1660822275.1484854	1385	696
1660822275.1485314	1385	696
1660822275.1485782	1385	696
1660822275.148624	1385	696
1660822275.1486697	1385	696
1660822275.148716	1385	696
1660822275.1487622	1385	696
1660822275.1488078	1385	696
1660822275.1488843	1385	696
1660822275.148932	1385	696
1660822275.1489782	1385	696
1660822275.1490252	1385	696
1660822275.1490715	1385	696
1660822275.1491177	1385	696
1660822275.1491637	1385	696
1660822275.1492112	1385	696
1660822275.1492574	1385	696
1660822275.1493034	1385	696
1660822275.14935	1385	696
1660822275.149396	1385	696
1660822275.1494427	1385	696
1660822275.1494892	1385	696
1660822275.1495364	1385	696
1660822275.149583	1385	696
1660822275.1496303	1385	696
1660822275.1496768	1385	696
1660822275.1497242	1385	696
1660822275.1497712	1385	696
1660822275.1498182	1385	696
1660822275.1498647	1385	696
1660822275.1499107	1385	696
1660822275.149957	1385	696
1660822275.1500032	1385	696
1660822275.150079	1385	696
1660822275.1501946	1382	697
1660822275.1502492	1382	697
1660822275.150304	1382	697
1660822275.1503544	1382	697
1660822275.1504035	1382	697
1660822275.1504612	1382	697
1660822275.1505089	1382	697
1660822275.150557	1382	697
1660822275.1506042	1382	697
1660822275.1506517	1382	697
1660822275.1506982	1382	697
1660822275.1507447	1382	697
1660822275.1507912	1382	697
1660822275.1508374	1382	697
1660822275.1508837	1382	697
1660822275.1509297	1382	697
1660822275.150976	1382	697
1660822275.1510222	1382	697
1660822275.1510692	1382	697
1660822275.1511147	1382	697
1660822275.1511612	1382	697
1660822275.1512072	1382	697
1660822275.151253	1382	697
1660822275.1512995	1382	697
1660822275.1513455	1382	697
1660822275.1513913	1382	697
1660822275.151437	1382	697
1660822275.151484	1382	697
1660822275.15153	1382	697
1660822275.1515758	1382	697
1660822275.1516213	1382	697
1660822275.151667	1382	697
1660822275.1517131	1382	697
1660822275.1517584	1382	697
1660822275.151804	1382	697
1660822275.15185	1382	697
1660822275.1518967	1382	697
1660822275.1519434	1382	697
1660822275.15199	1382	697
1660822275.1520371	1382	697
1660822275.1520834	1382	697
1660822275.15213	1382	697
1660822275.152188	1382	697
1660822275.1522357	1382	697
1660822275.1522837	1382	697
1660822275.1523325	1382	697
1660822275.1523805	1382	697
1660822275.1524282	1382	697
1660822275.1524756	1382	697
1660822275.1525311	1382	697
1660822275.1525772	1382	697
1660822275.1526232	1382	697
1660822275.152669	1382	697
1660822275.1527145	1382	697
1660822275.152761	1382	697
1660822275.152807	1382	697
1660822275.1528866	1382	697
1660822275.1529346	1382	697
1660822275.1529818	1382	697
1660822275.1530287	1382	697
1660822275.153075	1382	697
1660822275.1531215	1382	697
1660822275.153167	1382	697
1660822275.1532133	1382	697
1660822275.1532588	1382	697
1660822275.1533043	1382	697
1660822275.15335	1382	697
1660822275.1533957	1382	697
1660822275.1534414	1382	697
1660822275.1534877	1382	697
1660822275.1535335	1382	697
1660822275.1535795	1382	697
1660822275.1536264	1382	697
1660822275.1536722	1382	697
1660822275.1537178	1382	697
1660822275.1537633	1382	697
1660822275.1538086	1382	697
1660822275.1538546	1382	697
1660822275.1539004	1382	697
1660822275.1539454	1382	697
1660822275.1540031	1382	697
1660822275.1540518	1382	697
1660822275.1541026	1382	697
1660822275.1541886	1382	697
1660822275.1542459	1382	697
1660822275.1543057	1382	697
1660822275.154354	1382	697
1660822275.154402	1382	697
1660822275.1544502	1382	697
1660822275.1544986	1382	697
1660822275.1545465	1382	697
1660822275.1545935	1382	697
1660822275.1546404	1382	697
1660822275.1546874	1382	697
1660822275.1547337	1382	697
1660822275.1547797	1382	697
1660822275.1548257	1382	697
1660822275.1548717	1382	697
1660822275.1549177	1382	697
1660822275.154964	1382	697
1660822275.1550112	1382	697
1660822275.155058	1382	697
1660822275.155105	1382	697
1660822275.1551516	1382	697
1660822275.1551974	1382	697
1660822275.1552432	1382	697
1660822275.1552904	1382	697
1660822275.1553364	1382	697
1660822275.1553829	1382	697
1660822275.1554291	1382	697
1660822275.1554756	1382	697
1660822275.1555233	1382	697
1660822275.1555693	1382	697
1660822275.1556158	1382	697
1660822275.1556618	1382	697
1660822275.1557078	1382	697
1660822275.1557548	1382	697
1660822275.1558008	1382	697
1660822275.1558464	1382	697
1660822275.155892	1382	697
1660822275.155939	1382	697
1660822275.1559854	1382	697
1660822275.1560318	1382	697
1660822275.1560783	1382	697
1660822275.1561863	1382	697
1660822275.1562529	1382	697
1660822275.1563025	1382	697
1660822275.15635	1382	697
1660822275.1563973	1382	697
1660822275.156444	1382	697
1660822275.1564913	1382	697
1660822275.156542	1382	697
1660822275.1565895	1382	697
1660822275.1566367	1382	697
1660822275.1566832	1382	697
1660822275.156729	1382	697
1660822275.156775	1382	697
1660822275.1568415	1382	697
1660822275.1569066	1382	697
1660822275.1569538	1382	697
1660822275.1570013	1382	697
1660822275.157048	1382	697
1660822275.1570952	1382	697
1660822275.157141	1382	697
1660822275.1571865	1382	697
1660822275.1572323	1382	697
1660822275.157278	1382	697
1660822275.157324	1382	697
1660822275.1573696	1382	697
1660822275.157415	1382	697
1660822275.1574607	1382	697
1660822275.157508	1382	697
1660822275.1575534	1382	697
1660822275.1575992	1382	697
1660822275.1576452	1382	697
1660822275.1576905	1382	697
1660822275.1577358	1382	697
1660822275.1577818	1382	697
1660822275.1578271	1382	697
1660822275.1578727	1382	697
1660822275.1579182	1382	697
1660822275.1579638	1382	697
1660822275.1580143	1382	697
1660822275.1580825	1382	697
1660822275.1581764	1379	699
1660822275.1582258	1379	699
1660822275.1582806	1379	699
1660822275.158331	1379	699
1660822275.1583877	1379	699
1660822275.1584344	1379	699
1660822275.1584814	1379	699
1660822275.1585286	1379	699
1660822275.1585753	1379	699
1660822275.1586218	1379	699
1660822275.1586685	1379	699
1660822275.1587143	1379	699
1660822275.1587603	1379	699
1660822275.158806	1379	699
1660822275.1588516	1379	699
1660822275.1588974	1379	699
1660822275.1589432	1379	699
1660822275.15899	1379	699
1660822275.1590357	1379	699
1660822275.1590817	1379	699
1660822275.1591275	1379	699
1660822275.159174	1379	699
1660822275.159221	1379	699
1660822275.1592667	1379	699
1660822275.1593127	1379	699
1660822275.1593585	1379	699
1660822275.1594052	1379	699
1660822275.1594505	1379	699
1660822275.1594963	1379	699
1660822275.1595416	1379	699
1660822275.1595871	1379	699
1660822275.159633	1379	699
1660822275.159679	1379	699
1660822275.1597247	1379	699
1660822275.15977	1379	699
1660822275.159817	1379	699
1660822275.1598628	1379	699
1660822275.1599085	1379	699
1660822275.159954	1379	699
1660822275.1599998	1379	699
1660822275.1600454	1379	699
1660822275.160092	1379	699
1660822275.1601381	1379	699
1660822275.160184	1379	699
1660822275.1602297	1379	699
1660822275.1602757	1379	699
1660822275.160321	1379	699
1660822275.160379	1379	699
1660822275.1604345	1379	699
1660822275.16048	1379	699
1660822275.1605263	1379	699
1660822275.1605728	1379	699
1660822275.160618	1379	699
1660822275.1606634	1379	699
1660822275.1607087	1379	699
1660822275.1607544	1379	699
1660822275.1608	1379	699
1660822275.1608787	1379	699
1660822275.160926	1379	699
1660822275.1609726	1379	699
1660822275.1610186	1379	699
1660822275.1610649	1379	699
1660822275.1611109	1379	699
1660822275.161157	1379	699
1660822275.1612027	1379	699
1660822275.1612482	1379	699
1660822275.1612957	1379	699
1660822275.1613414	1379	699
1660822275.1613874	1379	699
1660822275.1614354	1379	699
1660822275.161482	1379	699
1660822275.1615286	1379	699
1660822275.1615748	1379	699
1660822275.1616333	1379	699
1660822275.1617	1379	699
1660822275.1617568	1379	699
1660822275.161803	1379	699
1660822275.1618488	1379	699
1660822275.1618948	1379	699
1660822275.1619408	1379	699
1660822275.1619866	1379	699
1660822275.1620324	1379	699
1660822275.1620786	1379	699
1660822275.1621246	1379	699
1660822275.1621706	1379	699
1660822275.162217	1379	699
1660822275.1622744	1379	699
1660822275.1623225	1379	699
1660822275.1623743	1379	699
1660822275.1624234	1379	699
1660822275.162472	1379	699
1660822275.1625206	1379	699
1660822275.1625683	1379	699
1660822275.1626163	1379	699
1660822275.1626647	1379	699
1660822275.162713	1379	699
1660822275.1627607	1379	699
1660822275.1628084	1379	699
1660822275.162856	1379	699
1660822275.1629043	1379	699
1660822275.1629522	1379	699
1660822275.1630003	1379	699
1660822275.163048	1379	699
1660822275.1630957	1379	699
1660822275.1631434	1379	699
1660822275.1631908	1379	699
1660822275.1632383	1379	699
1660822275.163292	1379	699
1660822275.1633463	1379	699
1660822275.1634004	1379	699
1660822275.1634498	1379	699
1660822275.163507	1379	699
1660822275.163554	1379	699
1660822275.1636004	1379	699
1660822275.1636472	1379	699
1660822275.163694	1379	699
1660822275.1637404	1379	699
1660822275.163786	1379	699
1660822275.1638324	1379	699
1660822275.1638794	1379	699
1660822275.1639264	1379	699
1660822275.1639726	1379	699
1660822275.1640186	1379	699
1660822275.1640654	1379	699
1660822275.1641116	1379	699
1660822275.164158	1379	699
1660822275.1642041	1379	699
1660822275.1642501	1379	699
1660822275.1642962	1379	699
1660822275.1643422	1379	699
1660822275.1643882	1379	699
1660822275.1644342	1379	699
1660822275.16448	1379	699
1660822275.1645257	1379	699
1660822275.1645722	1379	699
